old_url,new_url,redirect_type,category,reason
/blog/wo-leben-die-meisten-deutschen-auf-zypern,/de/blog/wo-leben-die-meisten-deutschen-auf-zypern,301,DE-to-/de,German-only page moved under /de
/blog/zypern-vs-portugal-wo-lohnt-sich-der-kauf-von-luxusimmobilien,/de/blog/zypern-vs-portugal-wo-lohnt-sich-der-kauf-von-luxusimmobilien,301,DE-to-/de,German-only page moved under /de
/case-studies,/case-studies,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/case-studies/umzug-von-grossbritannien-nach-zypern-das-passende-zuhause-finden,/de/case-studies/umzug-von-grossbritannien-nach-zypern-das-passende-zuhause-finden,301,DE-to-/de,German-only page moved under /de
/case-studies/wie-ein-britischer-investor-sein-vermoegen-durch-immobilien-in-limassol-diversifizierte,/de/case-studies/wie-ein-britischer-investor-sein-vermoegen-durch-immobilien-in-limassol-diversifizierte,301,DE-to-/de,German-only page moved under /de
/case-studies/wie-eine-deutsche-familie-eine-luxusvilla-in-paphos-fuer-den-umzug-nach-zypern-kaufte,/de/case-studies/wie-eine-deutsche-familie-eine-luxusvilla-in-paphos-fuer-den-umzug-nach-zypern-kaufte,301,DE-to-/de,German-only page moved under /de
/datenschutzrichtlinie,/de/datenschutzrichtlinie,301,DE-to-/de,German-only page moved under /de
/developers,/developers,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/agg-luxury-homes,/developers/agg-luxury-homes,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/arie-real-estate,/developers/arie-real-estate,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/aristo-developers,/developers/aristo-developers,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/bbf,/developers/bbf,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/cybarco,/developers/cybarco,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/domenica-group,/developers/domenica-group,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/g-and-v-hadjidemosthenous,/developers/g-and-v-hadjidemosthenous,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/imperio-properties,/developers/imperio-properties,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/inex,/developers/inex,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/island-blue,/developers/island-blue,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/korantina-homes,/developers/korantina-homes,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/kuutio-homes,/developers/kuutio-homes,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/leptos-estates,/developers/leptos-estates,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/luma-development,/developers/luma-development,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/medousa-developers,/developers/medousa-developers,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/mito-developers,/developers/mito-developers,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/olias-homes,/developers/olias-homes,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/pafilia,/developers/pafilia,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/quality-home,/developers/quality-home,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/reiwa-development,/developers/reiwa-development,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/sol-properties,/developers/sol-properties,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/developers/square-one,/developers/square-one,none-200,DE-flip-EN,No-prefix now English; German at /de/<path>
/en,/,301,EN-strip,English no longer prefixed
/en/2-bedroom-apartments-for-sale-limassol,/2-bedroom-apartments-for-sale-limassol,301,EN-strip,English no longer prefixed
/en/2-bedroom-apartments-in-paphos,/2-bedroom-apartments-in-paphos,301,EN-strip,English no longer prefixed
/en/about-us,/about-us,301,EN-strip,English no longer prefixed
/en/apartments-for-young-families-cyprus,/apartments-for-young-families-cyprus,301,EN-strip,English no longer prefixed
/en/apartments-in-cyprus,/apartments-in-cyprus,301,EN-strip,English no longer prefixed
/en/apartments-in-cyprus-for-investors,/apartments-in-cyprus-for-investors,301,EN-strip,English no longer prefixed
/en/apartments-in-cyprus-for-moving-from-canada,/apartments-in-cyprus-for-moving-from-canada,301,EN-strip,English no longer prefixed
/en/apartments-in-cyprus-for-moving-from-us,/apartments-in-cyprus-for-moving-from-us,301,EN-strip,English no longer prefixed
/en/apartments-in-cyprus/apartments-in-paphos,/apartments-in-cyprus/apartments-in-paphos,301,EN-strip,English no longer prefixed
/en/apartments-in-larnaca,/apartments-in-larnaca,301,EN-strip,English no longer prefixed
/en/apartments-limassol,/apartments-limassol,301,EN-strip,English no longer prefixed
/en/apartments-moving-cyprus,/apartments-moving-cyprus,301,EN-strip,English no longer prefixed
/en/beach-villas-for-sale-cyprus,/beach-villas-for-sale-cyprus,301,EN-strip,English no longer prefixed
/en/beachfront-properties-in-cyprus,/beachfront-properties-in-cyprus,301,EN-strip,English no longer prefixed
/en/beachfront-properties-in-paphos,/beachfront-properties-in-paphos,301,EN-strip,English no longer prefixed
/en/beachfront-villas-cyprus,/beachfront-villas-cyprus,301,EN-strip,English no longer prefixed
/en/blog,/blog,301,EN-strip,English no longer prefixed
/en/blog/a-house-by-the-sea-in-cyprus-is-it-worth-investing,/blog/a-house-by-the-sea-in-cyprus-is-it-worth-investing,301,EN-strip,English no longer prefixed
/en/blog/best-areas-to-buy-a-family-villa-in-paphos,/blog/best-areas-to-buy-a-family-villa-in-paphos,301,EN-strip,English no longer prefixed
/en/blog/best-areas-to-live-in-cyprus-as-an-expat,/blog/best-areas-to-live-in-cyprus-as-an-expat,301,EN-strip,English no longer prefixed
/en/blog/cypriot-villas-with-sea-views-which-locations-are-popular,/blog/cypriot-villas-with-sea-views-which-locations-are-popular,301,EN-strip,English no longer prefixed
/en/blog/cyprus-property-vat-explained,/blog/cyprus-property-vat-explained,301,EN-strip,English no longer prefixed
/en/blog/cyprus-real-estate-market-forecast,/blog/cyprus-real-estate-market-forecast,301,EN-strip,English no longer prefixed
/en/blog/cyprus-vs-portugal-a-practical-guide-to-buying-luxury-property,/blog/cyprus-vs-portugal-a-practical-guide-to-buying-luxury-property,301,EN-strip,English no longer prefixed
/en/blog/cyprus-vs-spain-and-portugal,/blog/cyprus-vs-spain-and-portugal,301,EN-strip,English no longer prefixed
/en/blog/difference-between-cyprus-and-northern-cyprus,/blog/difference-between-cyprus-and-northern-cyprus,301,EN-strip,English no longer prefixed
/en/blog/guaranteed-rental-income-in-cyprus-property,/blog/guaranteed-rental-income-in-cyprus-property,301,EN-strip,English no longer prefixed
/en/blog/health-insurance-in-cyprus,/blog/health-insurance-in-cyprus,301,EN-strip,English no longer prefixed
/en/blog/how-alexander-and-tatiana-found-their-dream-apartment-in-paphos,/blog/how-alexander-and-tatiana-found-their-dream-apartment-in-paphos,301,EN-strip,English no longer prefixed
/en/blog/how-much-money-do-you-need-to-buy-property-in-cyprus,/blog/how-much-money-do-you-need-to-buy-property-in-cyprus,301,EN-strip,English no longer prefixed
/en/blog/how-to-buy-property-in-cyprus,/blog/how-to-buy-property-in-cyprus,301,EN-strip,English no longer prefixed
/en/blog/how-to-get-cyprus-residency-if-you-re-not-an-eu-citizen,/blog/how-to-get-cyprus-residency-if-you-re-not-an-eu-citizen,301,EN-strip,English no longer prefixed
/en/blog/how-to-get-permanent-residence-in-cyprus,/blog/how-to-get-permanent-residence-in-cyprus,301,EN-strip,English no longer prefixed
/en/blog/how-to-immigrate-to-cyprus,/blog/how-to-immigrate-to-cyprus,301,EN-strip,English no longer prefixed
/en/blog/how-to-move-to-cyprus-from-the-uk,/blog/how-to-move-to-cyprus-from-the-uk,301,EN-strip,English no longer prefixed
/en/blog/how-to-move-with-a-pet-to-cyprus,/blog/how-to-move-with-a-pet-to-cyprus,301,EN-strip,English no longer prefixed
/en/blog/luxury-property-amenities-in-cyprus,/blog/luxury-property-amenities-in-cyprus,301,EN-strip,English no longer prefixed
/en/blog/moving-to-cyprus-with-school-age-children,/blog/moving-to-cyprus-with-school-age-children,301,EN-strip,English no longer prefixed
/en/blog/paphos-infrastructure-guide,/blog/paphos-infrastructure-guide,301,EN-strip,English no longer prefixed
/en/blog/real-estate-investment-in-cyprus-complete-guide,/blog/real-estate-investment-in-cyprus-complete-guide,301,EN-strip,English no longer prefixed
/en/blog/rent-luxury-property-cyprus-income-guide,/blog/rent-luxury-property-cyprus-income-guide,301,EN-strip,English no longer prefixed
/en/blog/retiring-in-cyprus-why-buying-property-is-the-smart-move-for-a-better-life,/blog/retiring-in-cyprus-why-buying-property-is-the-smart-move-for-a-better-life,301,EN-strip,English no longer prefixed
/en/blog/tax-residency-in-cyprus,/blog/tax-residency-in-cyprus,301,EN-strip,English no longer prefixed
/en/blog/taxes-on-real-estate-in-cyprus,/blog/taxes-on-real-estate-in-cyprus,301,EN-strip,English no longer prefixed
/en/blog/top-10-mistakes-first-time-buyers,/blog/top-10-mistakes-first-time-buyers,301,EN-strip,English no longer prefixed
/en/blog/transfer-large-funds-to-cyprus,/blog/transfer-large-funds-to-cyprus,301,EN-strip,English no longer prefixed
/en/blog/uae-vs-cyprus-which-property-market,/blog/uae-vs-cyprus-which-property-market,301,EN-strip,English no longer prefixed
/en/blog/why-so-many-people-are-emigrating-to-cyprus,/blog/why-so-many-people-are-emigrating-to-cyprus,301,EN-strip,English no longer prefixed
/en/blog/why-uk-citizens-invest-in-cyprus-real-estate-post-brexit,/blog/why-uk-citizens-invest-in-cyprus-real-estate-post-brexit,301,EN-strip,English no longer prefixed
/en/buy-to-let-property-cyprus,/buy-to-let-property-cyprus,301,EN-strip,English no longer prefixed
/en/case-studies,/case-studies,301,EN-strip,English no longer prefixed
/en/case-studies/how-a-german-family-purchased-a-luxury-villa-in-paphos-for-relocation,/case-studies/how-a-german-family-purchased-a-luxury-villa-in-paphos-for-relocation,301,EN-strip,English no longer prefixed
/en/case-studies/how-a-uk-investor-diversified-wealth-through-property-in-limassol,/case-studies/how-a-uk-investor-diversified-wealth-through-property-in-limassol,301,EN-strip,English no longer prefixed
/en/case-studies/relocating-from-the-uk-to-cyprus-finding-the-right-home,/case-studies/relocating-from-the-uk-to-cyprus-finding-the-right-home,301,EN-strip,English no longer prefixed
/en/contacts,/contacts,301,EN-strip,English no longer prefixed
/en/developers,/developers,301,EN-strip,English no longer prefixed
/en/developers/agg-luxury-homes,/developers/agg-luxury-homes,301,EN-strip,English no longer prefixed
/en/developers/arie-real-estate,/developers/arie-real-estate,301,EN-strip,English no longer prefixed
/en/developers/aristo-developers,/developers/aristo-developers,301,EN-strip,English no longer prefixed
/en/developers/bbf,/developers/bbf,301,EN-strip,English no longer prefixed
/en/developers/cybarco,/developers/cybarco,301,EN-strip,English no longer prefixed
/en/developers/domenica-group,/developers/domenica-group,301,EN-strip,English no longer prefixed
/en/developers/g-and-v-hadjidemosthenous,/developers/g-and-v-hadjidemosthenous,301,EN-strip,English no longer prefixed
/en/developers/imperio-properties,/developers/imperio-properties,301,EN-strip,English no longer prefixed
/en/developers/inex,/developers/inex,301,EN-strip,English no longer prefixed
/en/developers/island-blue,/developers/island-blue,301,EN-strip,English no longer prefixed
/en/developers/korantina-homes,/developers/korantina-homes,301,EN-strip,English no longer prefixed
/en/developers/kuutio-homes,/developers/kuutio-homes,301,EN-strip,English no longer prefixed
/en/developers/leptos-estates,/developers/leptos-estates,301,EN-strip,English no longer prefixed
/en/developers/luma-development,/developers/luma-development,301,EN-strip,English no longer prefixed
/en/developers/medousa-developers,/developers/medousa-developers,301,EN-strip,English no longer prefixed
/en/developers/mito-developers,/developers/mito-developers,301,EN-strip,English no longer prefixed
/en/developers/olias-homes,/developers/olias-homes,301,EN-strip,English no longer prefixed
/en/developers/pafilia,/developers/pafilia,301,EN-strip,English no longer prefixed
/en/developers/quality-home,/developers/quality-home,301,EN-strip,English no longer prefixed
/en/developers/reiwa-development,/developers/reiwa-development,301,EN-strip,English no longer prefixed
/en/developers/sol-properties,/developers/sol-properties,301,EN-strip,English no longer prefixed
/en/developers/square-one,/developers/square-one,301,EN-strip,English no longer prefixed
/en/faq,/faq,301,EN-strip,English no longer prefixed
/en/flats-for-brits-moving-to-cyprus,/flats-for-brits-moving-to-cyprus,301,EN-strip,English no longer prefixed
/en/homes-for-sale-in-limassol,/homes-for-sale-in-limassol,301,EN-strip,English no longer prefixed
/en/homes-in-cyprus,/homes-in-cyprus,301,EN-strip,English no longer prefixed
/en/houses-in-cyprus,/houses-in-cyprus,301,EN-strip,English no longer prefixed
/en/houses-in-cyprus/beachfront-houses-in-cyprus,/houses-in-cyprus/beachfront-houses-in-cyprus,301,EN-strip,English no longer prefixed
/en/houses-in-cyprus/houses-in-cyprus-for-investors,/houses-in-cyprus/houses-in-cyprus-for-investors,301,EN-strip,English no longer prefixed
/en/houses-in-cyprus/houses-in-limassol,/houses-in-cyprus/houses-in-limassol,301,EN-strip,English no longer prefixed
/en/houses-in-cyprus/houses-with-private-pool,/houses-in-cyprus/houses-with-private-pool,301,EN-strip,English no longer prefixed
/en/houses-in-cyprus/luxury-houses-for-sale-in-paphos,/houses-in-cyprus/luxury-houses-for-sale-in-paphos,301,EN-strip,English no longer prefixed
/en/invest-in-cyprus-real-estate-with-cryptocurrency,/invest-in-cyprus-real-estate-with-cryptocurrency,301,EN-strip,English no longer prefixed
/en/investment-paphos,/investment-paphos,301,EN-strip,English no longer prefixed
/en/investment-properties-limassol,/investment-properties-limassol,301,EN-strip,English no longer prefixed
/en/investment-property-in-cyprus,/investment-property-in-cyprus,301,EN-strip,English no longer prefixed
/en/investment-property-larnaca,/investment-property-larnaca,301,EN-strip,English no longer prefixed
/en/large-villas-cyprus,/large-villas-cyprus,301,EN-strip,English no longer prefixed
/en/luxury-villas-for-brits-moving-to-cyprus,/luxury-villas-for-brits-moving-to-cyprus,301,EN-strip,English no longer prefixed
/en/luxury-villas-in-cyprus-over-1-million,/luxury-villas-in-cyprus-over-1-million,301,EN-strip,English no longer prefixed
/en/new-homes-in-cyprus-for-sale,/new-homes-in-cyprus-for-sale,301,EN-strip,English no longer prefixed
/en/off-plan-properties-cyprus,/off-plan-properties-cyprus,301,EN-strip,English no longer prefixed
/en/off-plan-properties-in-larnaca,/off-plan-properties-in-larnaca,301,EN-strip,English no longer prefixed
/en/off-plan-properties-in-limassol,/off-plan-properties-in-limassol,301,EN-strip,English no longer prefixed
/en/off-plan-properties-in-paphos,/off-plan-properties-in-paphos,301,EN-strip,English no longer prefixed
/en/privacy-policy,/privacy-policy,301,EN-strip,English no longer prefixed
/en/projects,/projects,301,EN-strip,English no longer prefixed
/en/projects/absolute-residences-domenica,/projects/absolute-residences-domenica,301,EN-strip,English no longer prefixed
/en/projects/ace-bbf,/projects/ace-bbf,301,EN-strip,English no longer prefixed
/en/projects/adonidos-gardens,/projects/adonidos-gardens,301,EN-strip,English no longer prefixed
/en/projects/adonis-beach-villas,/projects/adonis-beach-villas,301,EN-strip,English no longer prefixed
/en/projects/aion-ku,/projects/aion-ku,301,EN-strip,English no longer prefixed
/en/projects/akakia-residences-island-blue,/projects/akakia-residences-island-blue,301,EN-strip,English no longer prefixed
/en/projects/akakia-villas,/projects/akakia-villas,301,EN-strip,English no longer prefixed
/en/projects/akamantis-gardens,/projects/akamantis-gardens,301,EN-strip,English no longer prefixed
/en/projects/akamantis-gardens-townhouses,/projects/akamantis-gardens-townhouses,301,EN-strip,English no longer prefixed
/en/projects/akamantis-gardens-villas,/projects/akamantis-gardens-villas,301,EN-strip,English no longer prefixed
/en/projects/akamas-bay-villas-cybarco,/projects/akamas-bay-villas-cybarco,301,EN-strip,English no longer prefixed
/en/projects/akropolis-275,/projects/akropolis-275,301,EN-strip,English no longer prefixed
/en/projects/aktea-cybarco,/projects/aktea-cybarco,301,EN-strip,English no longer prefixed
/en/projects/alder-park-oli,/projects/alder-park-oli,301,EN-strip,English no longer prefixed
/en/projects/almond-tree-villas-island-blue,/projects/almond-tree-villas-island-blue,301,EN-strip,English no longer prefixed
/en/projects/almond-villas,/projects/almond-villas,301,EN-strip,English no longer prefixed
/en/projects/alta-mare-gv,/projects/alta-mare-gv,301,EN-strip,English no longer prefixed
/en/projects/amber-homes,/projects/amber-homes,301,EN-strip,English no longer prefixed
/en/projects/andriana-court-aristo,/projects/andriana-court-aristo,301,EN-strip,English no longer prefixed
/en/projects/aquamarine-villas-aristo,/projects/aquamarine-villas-aristo,301,EN-strip,English no longer prefixed
/en/projects/aquila-villas-domenica,/projects/aquila-villas-domenica,301,EN-strip,English no longer prefixed
/en/projects/arbeo-park-oli,/projects/arbeo-park-oli,301,EN-strip,English no longer prefixed
/en/projects/arie-x,/projects/arie-x,301,EN-strip,English no longer prefixed
/en/projects/armonia-beach,/projects/armonia-beach,301,EN-strip,English no longer prefixed
/en/projects/artemis-villas-domenica,/projects/artemis-villas-domenica,301,EN-strip,English no longer prefixed
/en/projects/aspen-park,/projects/aspen-park,301,EN-strip,English no longer prefixed
/en/projects/atrium-apartments,/projects/atrium-apartments,301,EN-strip,English no longer prefixed
/en/projects/atrium-townhouses,/projects/atrium-townhouses,301,EN-strip,English no longer prefixed
/en/projects/avalon-gardens-island-blue,/projects/avalon-gardens-island-blue,301,EN-strip,English no longer prefixed
/en/projects/avalon-residences-island-blue,/projects/avalon-residences-island-blue,301,EN-strip,English no longer prefixed
/en/projects/avrora-court-aristo,/projects/avrora-court-aristo,301,EN-strip,English no longer prefixed
/en/projects/azalea-apartments,/projects/azalea-apartments,301,EN-strip,English no longer prefixed
/en/projects/azalea-villas-aristo,/projects/azalea-villas-aristo,301,EN-strip,English no longer prefixed
/en/projects/baia-villas,/projects/baia-villas,301,EN-strip,English no longer prefixed
/en/projects/beachside-villas-pafilia,/projects/beachside-villas-pafilia,301,EN-strip,English no longer prefixed
/en/projects/begonia-residences-aristo,/projects/begonia-residences-aristo,301,EN-strip,English no longer prefixed
/en/projects/belvedere-villas,/projects/belvedere-villas,301,EN-strip,English no longer prefixed
/en/projects/blue-horizon-villa-quality-homes,/projects/blue-horizon-villa-quality-homes,301,EN-strip,English no longer prefixed
/en/projects/bluvia-residences-island-blue,/projects/bluvia-residences-island-blue,301,EN-strip,English no longer prefixed
/en/projects/capri-bbf,/projects/capri-bbf,301,EN-strip,English no longer prefixed
/en/projects/celestia-island-blue,/projects/celestia-island-blue,301,EN-strip,English no longer prefixed
/en/projects/cirvis-domenica,/projects/cirvis-domenica,301,EN-strip,English no longer prefixed
/en/projects/city-landmark-vllas-in-cyprus,/projects/city-landmark-vllas-in-cyprus,301,EN-strip,English no longer prefixed
/en/projects/coral-bay-villas,/projects/coral-bay-villas,301,EN-strip,English no longer prefixed
/en/projects/coral-gardens,/projects/coral-gardens,301,EN-strip,English no longer prefixed
/en/projects/coral-seas,/projects/coral-seas,301,EN-strip,English no longer prefixed
/en/projects/coral-vista-private-pafilia,/projects/coral-vista-private-pafilia,301,EN-strip,English no longer prefixed
/en/projects/cypress-groove-bbf,/projects/cypress-groove-bbf,301,EN-strip,English no longer prefixed
/en/projects/cypress-park,/projects/cypress-park,301,EN-strip,English no longer prefixed
/en/projects/davanti-mare,/projects/davanti-mare,301,EN-strip,English no longer prefixed
/en/projects/dolce-apartments,/projects/dolce-apartments,301,EN-strip,English no longer prefixed
/en/projects/eden-bay-bbf,/projects/eden-bay-bbf,301,EN-strip,English no longer prefixed
/en/projects/eden-golf-bbf,/projects/eden-golf-bbf,301,EN-strip,English no longer prefixed
/en/projects/eden-roc-bbf,/projects/eden-roc-bbf,301,EN-strip,English no longer prefixed
/en/projects/el-pez,/projects/el-pez,301,EN-strip,English no longer prefixed
/en/projects/elementa-domenica,/projects/elementa-domenica,301,EN-strip,English no longer prefixed
/en/projects/elite-residences,/projects/elite-residences,301,EN-strip,English no longer prefixed
/en/projects/elysia-blu-pafilia,/projects/elysia-blu-pafilia,301,EN-strip,English no longer prefixed
/en/projects/emerald-park-luma,/projects/emerald-park-luma,301,EN-strip,English no longer prefixed
/en/projects/eniko-mare-domenica,/projects/eniko-mare-domenica,301,EN-strip,English no longer prefixed
/en/projects/etoile-residences,/projects/etoile-residences,301,EN-strip,English no longer prefixed
/en/projects/evo-homes,/projects/evo-homes,301,EN-strip,English no longer prefixed
/en/projects/flow-bbf,/projects/flow-bbf,301,EN-strip,English no longer prefixed
/en/projects/fremont-bbf,/projects/fremont-bbf,301,EN-strip,English no longer prefixed
/en/projects/gaia-homes,/projects/gaia-homes,301,EN-strip,English no longer prefixed
/en/projects/galaxy-residences-aristo,/projects/galaxy-residences-aristo,301,EN-strip,English no longer prefixed
/en/projects/gardens-view,/projects/gardens-view,301,EN-strip,English no longer prefixed
/en/projects/gates-sol,/projects/gates-sol,301,EN-strip,English no longer prefixed
/en/projects/georgia-residences-2-gv,/projects/georgia-residences-2-gv,301,EN-strip,English no longer prefixed
/en/projects/germasogeia-view-2-island-blue,/projects/germasogeia-view-2-island-blue,301,EN-strip,English no longer prefixed
/en/projects/gioia-west,/projects/gioia-west,301,EN-strip,English no longer prefixed
/en/projects/glow-bbf,/projects/glow-bbf,301,EN-strip,English no longer prefixed
/en/projects/golden-hills,/projects/golden-hills,301,EN-strip,English no longer prefixed
/en/projects/golfside-bbf,/projects/golfside-bbf,301,EN-strip,English no longer prefixed
/en/projects/grato-homes,/projects/grato-homes,301,EN-strip,English no longer prefixed
/en/projects/hai-sol,/projects/hai-sol,301,EN-strip,English no longer prefixed
/en/projects/heaven-villas-bbf,/projects/heaven-villas-bbf,301,EN-strip,English no longer prefixed
/en/projects/hillcrest-residences,/projects/hillcrest-residences,301,EN-strip,English no longer prefixed
/en/projects/hills-residences,/projects/hills-residences,301,EN-strip,English no longer prefixed
/en/projects/hilltop-villa-island-blue,/projects/hilltop-villa-island-blue,301,EN-strip,English no longer prefixed
/en/projects/horizon-quality-homes,/projects/horizon-quality-homes,301,EN-strip,English no longer prefixed
/en/projects/iasonas-beach-villas,/projects/iasonas-beach-villas,301,EN-strip,English no longer prefixed
/en/projects/ikaria-park,/projects/ikaria-park,301,EN-strip,English no longer prefixed
